activity_id,student_id,course_id,activity_type,activity_time,device,location,duration_minutes
A356933,S44,C2,Watch_Video,2025-08-26 15:38:00,Tablet,Canada,7.0
A739410,S11,C1,Login,2025-08-23 10:36:00,Mobile,India,
A841132,S83,C7,Attempt_Quiz,2025-08-26 01:45:00,Tablet,Canada,57.0
A681658,S112,C10,Attempt_Quiz,2025-08-23 06:28:00,Tablet,India,59.0
A810690,S9,C6,Complete_Course,2025-08-24 12:28:00,,Canada,
A649422,S74,C8,Login,2025-08-23 10:01:00,Mobile,Canada,
A261558,S6,C8,Attempt_Quiz,2025-08-20 05:10:00,Tablet,USA,43.0
A832791,S92,C3,Attempt_Quiz,2025-08-20 06:43:00,Mobile,Canada,45.0
A447116,S138,C5,Login,2025-08-24 02:56:00,Tablet,Canada,
A217400,S133,C1,Complete_Course,2025-08-21 16:29:00,Desktop,,
A222087,S117,C1,Attempt_Quiz,2025-08-26 12:51:00,Mobile,Canada,26.0
A487841,S79,C9,Complete_Course,2025-08-25 01:00:00,Tablet,USA,
A450227,S126,C19,Watch_Video,2025-08-26 23:57:00,Mobile,USA,21.0
A100315,S21,C5,Watch_Video,2025-08-21 09:08:00,Desktop,Australia,16.0
A767314,S117,C18,Watch_Video,2025-08-26 09:34:00,Mobile,USA,50.0
A459739,S13,C14,Attempt_Quiz,2025-08-25 08:18:00,Tablet,USA,12.0
A222497,S47,C11,Watch_Video,2025-08-25 18:41:00,Tablet,Canada,10.0
A974687,S129,C9,Login,2025-08-20 18:33:00,Desktop,Canada,
A686574,S34,C10,Login,2025-08-26 20:33:00,Tablet,Australia,
A264333,S132,C12,Complete_Course,2025-08-24 10:57:00,Mobile,USA,
A187310,S104,C16,Watch_Video,2025-08-21 20:27:00,Mobile,UK,2.0
A361794,S78,C6,Login,2025-08-22 22:40:00,Tablet,USA,
A972171,S134,C6,Forum_Post,2025-08-23 04:17:00,Mobile,Canada,
A495789,S6,C15,Watch_Video,2025-08-24 15:54:00,Tablet,Canada,3.0
A722990,S137,C16,Complete_Course,2025-08-21 21:15:00,Mobile,Australia,
A822898,S19,C19,Login,2025-08-20 21:20:00,Tablet,Australia,
A291279,S62,C20,Login,2025-08-21 19:34:00,Tablet,Australia,
A549277,S136,C17,Complete_Course,2025-08-26 18:53:00,Mobile,India,
A389041,S49,C10,Login,2025-08-22 21:27:00,Tablet,Canada,
A479734,S16,C18,Watch_Video,2025-08-21 12:22:00,Mobile,UK,49.0
A570322,S114,C13,Complete_Course,2025-08-21 11:31:00,Tablet,Australia,
A177079,S123,C6,Complete_Course,2025-08-24 13:37:00,Desktop,India,
A363185,S32,C20,Watch_Video,2025-08-24 20:12:00,Tablet,India,15.0
A925331,S112,C18,Login,2025-08-23 19:12:00,Mobile,Canada,
A170573,S90,C13,Login,2025-08-26 10:23:00,Mobile,Canada,
A770330,S130,C5,Forum_Post,2025-08-22 05:23:00,Desktop,Canada,
A825501,S130,C6,Watch_Video,2025-08-25 02:45:00,Mobile,Australia,7.0
A848933,S140,C6,Attempt_Quiz,2025-08-25 12:46:00,Tablet,UK,27.0
A208401,S36,C19,Watch_Video,2025-08-24 18:55:00,Tablet,USA,26.0
A154186,S144,C8,Watch_Video,2025-08-21 17:29:00,Mobile,USA,17.0
A146192,S92,C16,Login,2025-08-20 01:26:00,Desktop,USA,
A505045,S28,C10,Forum_Post,2025-08-25 08:10:00,Tablet,India,
A629662,S6,C10,Attempt_Quiz,2025-08-22 19:52:00,Desktop,UK,37.0
A706575,S57,C7,Attempt_Quiz,2025-08-20 17:51:00,Mobile,Australia,9.0
A837598,S26,C2,Complete_Course,2025-08-24 03:08:00,Mobile,Canada,
A410147,S131,C12,Attempt_Quiz,2025-08-20 12:17:00,Tablet,Canada,52.0
A667114,S45,C8,Complete_Course,2025-08-20 14:55:00,Mobile,UK,
A541816,S148,C13,Attempt_Quiz,2025-08-21 10:31:00,Tablet,Australia,35.0
A864058,S53,C14,Forum_Post,2025-08-26 13:33:00,Mobile,India,
A284881,S47,C2,Complete_Course,2025-08-26 01:53:00,Desktop,India,
A677129,S17,C19,Forum_Post,2025-08-25 15:29:00,Desktop,USA,
A116802,S93,C17,Complete_Course,2025-08-22 06:39:00,Tablet,USA,
A296789,S97,C10,Attempt_Quiz,2025-08-24 07:51:00,Mobile,UK,50.0
A645135,S25,C16,Login,2025-08-25 05:18:00,Tablet,India,
A881576,S7,C10,Attempt_Quiz,2025-08-24 01:10:00,Tablet,UK,51.0
A604621,S46,C14,Watch_Video,2025-08-22 08:02:00,Desktop,Australia,5.0
A244546,S90,C11,Forum_Post,2025-08-20 17:49:00,Desktop,Australia,
A716958,S3,C2,Attempt_Quiz,2025-08-25 18:34:00,Mobile,UK,60.0
A509472,S100,C7,Forum_Post,2025-08-25 05:11:00,Tablet,Canada,
A878253,S148,C17,Attempt_Quiz,2025-08-25 09:31:00,,India,2.0
A512453,S106,C15,Forum_Post,2025-08-21 09:00:00,Desktop,USA,
A236015,S123,C17,Forum_Post,2025-08-20 08:39:00,Desktop,USA,
A440949,S77,C11,Watch_Video,2025-08-22 02:05:00,Mobile,USA,14.0
A152356,S21,C4,Login,2025-08-21 10:01:00,Tablet,UK,
A359638,S97,C9,Forum_Post,2025-08-21 01:58:00,Tablet,,
A202155,S144,C16,Attempt_Quiz,2025-08-25 18:29:00,Mobile,India,15.0
A161802,S98,C16,Watch_Video,2025-08-26 12:53:00,Desktop,UK,26.0
A337027,S122,C9,Complete_Course,2025-08-22 21:39:00,,USA,
A346034,S116,C19,Login,2025-08-26 23:19:00,Mobile,Canada,
A968323,S35,C5,Attempt_Quiz,2025-08-26 01:19:00,Mobile,India,27.0
A140051,S18,C20,Login,2025-08-20 12:28:00,Mobile,USA,
A915020,S65,C19,Complete_Course,2025-08-23 01:15:00,Tablet,Australia,
A527137,S28,C3,Watch_Video,2025-08-20 13:04:00,Tablet,Canada,38.0
A495122,S21,C14,Login,2025-08-21 11:00:00,Mobile,India,
A881804,S99,C17,Complete_Course,2025-08-21 04:17:00,Tablet,UK,
A955729,S93,C6,Forum_Post,2025-08-25 16:27:00,Desktop,,
A464013,S125,C2,Watch_Video,2025-08-22 02:40:00,Desktop,India,30.0
A990484,S12,C19,Forum_Post,2025-08-25 02:07:00,Tablet,Australia,
A751963,S48,C4,Login,2025-08-25 15:32:00,Mobile,Australia,
A962140,S49,C10,Attempt_Quiz,2025-08-25 14:22:00,Desktop,India,33.0
A251498,S141,C13,Complete_Course,2025-08-21 13:51:00,Tablet,UK,
A711939,S13,C7,Watch_Video,2025-08-24 11:03:00,Tablet,India,43.0
A694060,S78,C15,Watch_Video,2025-08-21 08:43:00,Tablet,Australia,50.0
A956316,S42,C16,Watch_Video,2025-08-24 03:30:00,Desktop,Australia,9.0
A315432,S66,C20,Forum_Post,2025-08-24 19:42:00,,Australia,
A442916,S22,C15,Complete_Course,2025-08-21 12:32:00,Desktop,Canada,
A131205,S144,C13,Complete_Course,2025-08-26 08:10:00,Mobile,UK,
A652856,S107,C1,Login,2025-08-20 16:36:00,Mobile,India,
A867233,S44,C14,Forum_Post,2025-08-26 20:20:00,Mobile,USA,
A477456,S28,C19,Complete_Course,2025-08-25 13:03:00,Mobile,India,
A876399,S115,C2,Forum_Post,2025-08-25 19:32:00,Mobile,Canada,
A466009,S133,C13,Complete_Course,2025-08-22 02:51:00,Mobile,UK,
A440406,S7,C13,Login,2025-08-25 09:08:00,Desktop,Australia,
A171522,S61,C16,Complete_Course,2025-08-21 14:01:00,Desktop,Canada,
A480377,S136,C2,Forum_Post,2025-08-22 00:54:00,Desktop,USA,
A809474,S1,C19,Attempt_Quiz,2025-08-25 04:35:00,Mobile,Canada,51.0
A358407,S75,C8,Login,2025-08-22 10:29:00,Mobile,Australia,
A836027,S128,C16,Login,2025-08-21 00:06:00,Tablet,Australia,
A718602,S147,C7,Watch_Video,2025-08-20 23:25:00,Mobile,UK,30.0
A520594,S94,C20,Attempt_Quiz,2025-08-20 07:29:00,Desktop,Australia,33.0
A975314,S102,C14,Watch_Video,2025-08-25 02:52:00,Desktop,UK,35.0
A219965,S88,C15,Complete_Course,2025-08-21 09:45:00,Desktop,India,
A979728,S88,C5,Watch_Video,2025-08-24 09:53:00,Mobile,UK,43.0
A449080,S130,C18,Login,2025-08-20 11:03:00,Desktop,UK,
A937719,S69,C16,Watch_Video,2025-08-24 18:36:00,Mobile,India,54.0
A477237,S43,C2,Login,2025-08-24 18:40:00,Mobile,USA,
A273773,S136,C14,Watch_Video,2025-08-21 12:01:00,Desktop,Canada,7.0
A767800,S18,C16,Complete_Course,2025-08-23 06:39:00,Tablet,India,
A577624,S112,C17,Watch_Video,2025-08-20 23:42:00,Desktop,USA,24.0
A708751,S72,C16,Complete_Course,2025-08-21 02:08:00,Mobile,Australia,
A972547,S64,C14,Forum_Post,2025-08-21 07:07:00,Mobile,Australia,
A692801,S21,C11,Watch_Video,2025-08-21 10:29:00,Mobile,Canada,22.0
A388919,S15,C3,Complete_Course,2025-08-23 08:52:00,,Australia,
A889923,S140,C7,Login,2025-08-25 21:13:00,Desktop,UK,
A956106,S69,C2,Login,2025-08-24 07:53:00,Mobile,UK,
A814668,S101,C4,Login,2025-08-22 05:41:00,Tablet,Australia,
A230399,S145,C13,Complete_Course,2025-08-21 04:40:00,Mobile,India,
A909313,S131,C15,Forum_Post,2025-08-24 04:47:00,Tablet,Canada,
A341209,S135,C12,Complete_Course,2025-08-20 12:07:00,Mobile,USA,
A177371,S51,C17,Forum_Post,2025-08-22 16:43:00,Desktop,Australia,
A446383,S111,C5,Forum_Post,2025-08-22 10:25:00,Desktop,USA,
A458159,S74,C6,Forum_Post,2025-08-20 01:57:00,Mobile,USA,
A842292,S124,C20,Attempt_Quiz,2025-08-26 17:19:00,Tablet,USA,45.0
A381473,S63,C8,Complete_Course,2025-08-25 22:46:00,Desktop,Canada,
A151260,S91,C10,Forum_Post,2025-08-20 07:08:00,Tablet,USA,
A836485,S52,C18,Complete_Course,2025-08-23 09:46:00,Tablet,Australia,
A947464,S48,C19,Attempt_Quiz,2025-08-23 04:08:00,Mobile,Canada,37.0
A795651,S37,C9,Attempt_Quiz,2025-08-26 10:01:00,Desktop,UK,17.0
A417226,S79,C16,Watch_Video,2025-08-21 11:23:00,Desktop,India,12.0
A944311,S134,C1,Forum_Post,2025-08-24 20:12:00,Tablet,India,
A409313,S53,C8,Watch_Video,2025-08-26 17:30:00,Mobile,India,34.0
A479206,S84,C3,Forum_Post,2025-08-23 09:31:00,Mobile,Australia,
A444874,S109,C17,Complete_Course,2025-08-22 07:16:00,Mobile,UK,
A152857,S59,C19,Attempt_Quiz,2025-08-21 08:48:00,Tablet,UK,7.0
A418584,S29,C17,Complete_Course,2025-08-23 20:36:00,Mobile,India,
A822250,S49,C6,Complete_Course,2025-08-20 20:56:00,Mobile,Australia,
A396082,S97,C15,Watch_Video,2025-08-26 03:06:00,Tablet,USA,40.0
A103248,S110,C20,Complete_Course,2025-08-21 21:51:00,Tablet,Canada,
A504356,S109,C6,Attempt_Quiz,2025-08-26 00:31:00,Desktop,USA,48.0
A226225,S52,C13,Watch_Video,2025-08-26 13:33:00,Tablet,Australia,56.0
A223035,S132,C17,Watch_Video,2025-08-25 11:54:00,Tablet,Canada,28.0
A118165,S74,C6,Forum_Post,2025-08-23 03:09:00,Mobile,Australia,
A848020,S89,C12,Complete_Course,2025-08-24 23:01:00,Mobile,UK,
A996086,S56,C11,Attempt_Quiz,2025-08-24 21:57:00,Desktop,UK,47.0
A261903,S13,C5,Login,2025-08-25 16:53:00,Tablet,,
A795260,S119,C9,Watch_Video,2025-08-25 22:33:00,Desktop,USA,39.0
A170258,S134,C9,Complete_Course,2025-08-20 22:56:00,Mobile,UK,
A971520,S48,C14,Forum_Post,2025-08-22 20:14:00,Desktop,USA,
A307443,S34,C3,Watch_Video,2025-08-23 05:01:00,Tablet,USA,23.0
A679128,S29,C7,Forum_Post,2025-08-25 23:02:00,Desktop,India,
A421285,S127,C10,Forum_Post,2025-08-24 12:58:00,Desktop,Canada,
A400284,S100,C5,Login,2025-08-20 18:01:00,Mobile,UK,
A810179,S69,C3,Complete_Course,2025-08-22 11:55:00,Tablet,UK,
A748595,S47,C3,Complete_Course,2025-08-20 03:39:00,Tablet,UK,
A490120,S106,C16,Complete_Course,2025-08-21 14:36:00,Tablet,Canada,
A403283,S18,C9,Login,2025-08-23 16:33:00,Desktop,UK,
A819703,S48,C9,Watch_Video,2025-08-20 08:40:00,Desktop,USA,15.0
A809690,S148,C6,Forum_Post,2025-08-23 15:21:00,Tablet,USA,
A157499,S25,C13,Login,2025-08-22 15:37:00,Mobile,India,
A881546,S85,C10,Attempt_Quiz,2025-08-22 06:18:00,Desktop,UK,33.0
A956230,S61,C10,Attempt_Quiz,2025-08-24 18:37:00,Tablet,India,42.0
A245535,S86,C18,Complete_Course,2025-08-26 20:38:00,Desktop,UK,
A907118,S84,C13,Watch_Video,2025-08-22 22:52:00,Tablet,Canada,20.0
A940974,S73,C10,Watch_Video,2025-08-23 20:54:00,Mobile,Australia,5.0
A575361,S50,C20,Forum_Post,2025-08-25 06:37:00,Mobile,Australia,
A267768,S30,C20,Complete_Course,2025-08-23 23:34:00,Desktop,Canada,
A184659,S33,C7,Attempt_Quiz,2025-08-23 02:23:00,Mobile,USA,15.0
A871656,S138,C9,Complete_Course,2025-08-22 14:50:00,Tablet,Canada,
A544296,S143,C8,Login,2025-08-22 08:26:00,Mobile,USA,
A655131,S28,C8,Forum_Post,2025-08-23 12:40:00,Tablet,India,
A436641,S90,C10,Complete_Course,2025-08-25 10:06:00,Desktop,India,
A155990,S134,C2,Forum_Post,2025-08-23 11:58:00,Desktop,USA,
A843356,S91,C14,Attempt_Quiz,2025-08-25 12:38:00,Tablet,Australia,41.0
A636779,S99,C10,Complete_Course,2025-08-21 02:21:00,Mobile,Australia,
A683581,S122,C4,Complete_Course,2025-08-22 04:25:00,Desktop,Australia,
A290575,S27,C17,Complete_Course,2025-08-26 01:36:00,Tablet,,
A956389,S37,C12,Login,2025-08-20 08:06:00,Mobile,Canada,
A915621,S29,C12,Watch_Video,2025-08-24 23:19:00,Desktop,USA,29.0
A918547,S104,C11,Complete_Course,2025-08-25 02:41:00,Desktop,USA,
A899627,S119,C18,Complete_Course,2025-08-20 16:45:00,Mobile,India,
A933432,S83,C12,Forum_Post,2025-08-25 01:01:00,Desktop,USA,
A338194,S99,C3,Login,2025-08-21 18:52:00,Tablet,UK,
A654263,S122,C17,Login,2025-08-23 03:56:00,Tablet,,
A351970,S86,C3,Complete_Course,2025-08-23 13:31:00,Desktop,Canada,
A842886,S78,C18,Login,2025-08-20 13:41:00,Desktop,UK,
A123268,S42,C1,Forum_Post,2025-08-20 15:41:00,Desktop,Australia,
A756432,S83,C6,Forum_Post,2025-08-24 14:23:00,Desktop,UK,
A433047,S137,C11,Complete_Course,2025-08-20 03:56:00,Desktop,UK,
A381650,S44,C3,Forum_Post,2025-08-22 17:01:00,Mobile,India,
A769486,S90,C6,Login,2025-08-25 20:44:00,Tablet,USA,
A854179,S123,C17,Watch_Video,2025-08-23 07:24:00,Desktop,UK,10.0
A756645,S70,C4,Complete_Course,2025-08-21 10:19:00,Tablet,USA,
A378267,S21,C11,Forum_Post,2025-08-24 06:43:00,Desktop,,
A283216,S38,C7,Complete_Course,2025-08-21 13:39:00,Desktop,,
A734275,S128,C10,Complete_Course,2025-08-24 18:46:00,Desktop,UK,
A536152,S80,C13,Forum_Post,2025-08-26 00:41:00,Desktop,USA,
A823205,S143,C14,Attempt_Quiz,2025-08-23 04:08:00,Mobile,UK,52.0
A914947,S20,C17,Watch_Video,2025-08-21 02:17:00,Tablet,USA,21.0
A115737,S14,C13,Complete_Course,2025-08-26 00:38:00,Tablet,India,
A557188,S84,C8,Attempt_Quiz,2025-08-22 16:29:00,Mobile,Canada,28.0
A254867,S51,C15,Forum_Post,2025-08-23 10:21:00,Mobile,India,
A353134,S113,C11,Watch_Video,2025-08-23 08:49:00,Tablet,UK,31.0
A163624,S130,C15,Attempt_Quiz,2025-08-25 10:39:00,Tablet,UK,23.0
A979818,S145,C13,Watch_Video,2025-08-21 12:49:00,Desktop,USA,26.0
A368144,S103,C4,Watch_Video,2025-08-23 09:15:00,Mobile,USA,6.0
A985674,S55,C7,Watch_Video,2025-08-26 10:56:00,Tablet,India,34.0
A108631,S101,C20,Login,2025-08-23 10:20:00,Tablet,UK,
A876075,S46,C14,Forum_Post,2025-08-25 12:42:00,Desktop,UK,
A375203,S12,C12,Watch_Video,2025-08-20 12:19:00,Mobile,USA,55.0
A193733,S84,C17,Login,2025-08-23 11:56:00,Tablet,India,
A243431,S2,C12,Login,2025-08-24 04:48:00,Tablet,Australia,
A523405,S16,C2,Attempt_Quiz,2025-08-20 21:58:00,Desktop,UK,22.0
A522194,S6,C5,Watch_Video,2025-08-22 13:36:00,Tablet,Canada,1.0
A901106,S59,C16,Login,2025-08-21 23:00:00,Desktop,UK,
A811554,S113,C13,Forum_Post,2025-08-21 16:49:00,Tablet,UK,
A530911,S36,C11,Complete_Course,2025-08-22 03:20:00,Mobile,UK,
A902985,S31,C1,Attempt_Quiz,2025-08-24 18:49:00,Desktop,Australia,28.0
A913510,S143,C5,Watch_Video,2025-08-20 01:36:00,Tablet,Australia,51.0
A156534,S16,C15,Attempt_Quiz,2025-08-20 07:43:00,Tablet,Australia,49.0
A294489,S144,C3,Login,2025-08-26 14:18:00,Mobile,India,
A858424,S133,C17,Complete_Course,2025-08-25 11:49:00,Tablet,USA,
A786388,S133,C4,Login,2025-08-22 18:32:00,Tablet,USA,
A960747,S37,C9,Login,2025-08-24 08:05:00,Tablet,Canada,
A934865,S124,C19,Login,2025-08-25 09:10:00,Tablet,India,
A541425,S30,C2,Attempt_Quiz,2025-08-22 09:45:00,Tablet,India,5.0
A964347,S38,C17,Watch_Video,2025-08-23 16:44:00,Desktop,UK,31.0
A363696,S145,C2,Watch_Video,2025-08-26 16:30:00,Desktop,Canada,16.0
A714688,S42,C11,Attempt_Quiz,2025-08-20 21:56:00,Desktop,Australia,50.0
A388643,S122,C20,Watch_Video,2025-08-26 21:06:00,Mobile,India,46.0
A405781,S3,C10,Forum_Post,2025-08-23 20:04:00,Tablet,USA,
A752810,S57,C8,Login,2025-08-20 00:12:00,Mobile,Canada,
A201875,S18,C6,Watch_Video,2025-08-26 00:51:00,Tablet,India,28.0
A117562,S126,C9,Login,2025-08-26 19:22:00,Desktop,UK,
A603021,S70,C19,Forum_Post,2025-08-23 06:47:00,Mobile,Canada,
A569398,S130,C12,Complete_Course,2025-08-25 00:33:00,Mobile,UK,
A970986,S141,C20,Login,2025-08-24 13:11:00,Desktop,Australia,
A275040,S104,C6,Attempt_Quiz,2025-08-23 14:50:00,Tablet,Canada,12.0
A186731,S146,C3,Watch_Video,2025-08-23 22:13:00,Desktop,Australia,56.0
A758741,S18,C14,Complete_Course,2025-08-21 18:55:00,Mobile,UK,
A593834,S73,C14,Forum_Post,2025-08-24 16:16:00,Mobile,UK,
A994841,S52,C17,Forum_Post,2025-08-22 01:04:00,Tablet,India,
A901426,S26,C15,Login,2025-08-20 10:16:00,Desktop,USA,
A810545,S117,C17,Complete_Course,2025-08-25 23:10:00,Mobile,Australia,
A481033,S7,C3,Complete_Course,2025-08-20 14:58:00,Tablet,India,
A335837,S122,C11,Login,2025-08-21 13:26:00,Mobile,Canada,
A165546,S150,C17,Attempt_Quiz,2025-08-22 22:34:00,Tablet,USA,30.0
A621041,S7,C2,Login,2025-08-23 21:18:00,Desktop,India,
A772485,S31,C20,Complete_Course,2025-08-25 09:28:00,Desktop,Australia,
A589479,S140,C4,Login,2025-08-20 17:56:00,Mobile,USA,
A482602,S25,C14,Complete_Course,2025-08-25 22:59:00,Desktop,USA,
A367920,S12,C14,Complete_Course,2025-08-26 23:32:00,Mobile,USA,
A102937,S66,C1,Login,2025-08-24 10:37:00,Mobile,Australia,
A677952,S80,C7,Login,2025-08-22 14:16:00,Mobile,Canada,
A569852,S102,C5,Complete_Course,2025-08-26 15:02:00,Desktop,Canada,
A108893,S133,C10,Attempt_Quiz,2025-08-22 10:06:00,Tablet,UK,47.0
A462801,S78,C10,Attempt_Quiz,2025-08-23 13:34:00,Tablet,USA,30.0
A625117,S57,C3,Complete_Course,2025-08-24 02:04:00,Desktop,Australia,
A818586,S63,C6,Complete_Course,2025-08-23 17:33:00,Desktop,UK,
A970322,S123,C18,Complete_Course,2025-08-21 20:38:00,Desktop,Australia,
A337080,S100,C19,Watch_Video,2025-08-22 05:19:00,Desktop,Australia,30.0
A248063,S48,C15,Login,2025-08-22 01:56:00,Desktop,UK,
A923449,S138,C12,Forum_Post,2025-08-21 04:30:00,Desktop,India,
A343001,S75,C12,Complete_Course,2025-08-21 17:30:00,Mobile,India,
A889305,S145,C4,Attempt_Quiz,2025-08-26 08:35:00,Mobile,USA,25.0
A224517,S33,C2,Watch_Video,2025-08-26 00:55:00,Mobile,,24.0
A444728,S104,C8,Login,2025-08-23 15:39:00,Desktop,USA,
A715764,S65,C18,Complete_Course,2025-08-23 04:13:00,Tablet,Australia,
A768286,S34,C18,Forum_Post,2025-08-26 15:53:00,Tablet,UK,
A810899,S5,C19,Forum_Post,2025-08-25 18:32:00,Mobile,UK,
A626802,S24,C5,Forum_Post,2025-08-25 04:35:00,Tablet,Australia,
A956408,S73,C17,Watch_Video,2025-08-21 16:57:00,Tablet,UK,46.0
A551325,S100,C14,Forum_Post,2025-08-22 09:44:00,Desktop,India,
A665691,S130,C15,Watch_Video,2025-08-23 20:59:00,Tablet,Australia,24.0
A195750,S48,C5,Attempt_Quiz,2025-08-25 14:48:00,Desktop,USA,49.0
A201672,S70,C4,Complete_Course,2025-08-22 03:59:00,Tablet,UK,
A638686,S40,C5,Watch_Video,2025-08-24 06:20:00,Mobile,UK,21.0
A360617,S79,C4,Login,2025-08-22 08:47:00,Desktop,USA,
A774599,S27,C8,Attempt_Quiz,2025-08-22 18:36:00,Desktop,UK,60.0
A378033,S124,C3,Attempt_Quiz,2025-08-24 15:03:00,Tablet,USA,8.0
A832648,S123,C2,Forum_Post,2025-08-21 17:22:00,Desktop,USA,
A922222,S88,C19,Complete_Course,2025-08-22 17:12:00,Mobile,Australia,
A921531,S26,C19,Forum_Post,2025-08-23 06:54:00,Tablet,USA,
A987917,S140,C12,Watch_Video,2025-08-22 20:42:00,Desktop,India,35.0
A392392,S101,C13,Complete_Course,2025-08-26 07:04:00,Mobile,UK,
A452406,S134,C9,Attempt_Quiz,2025-08-21 11:52:00,Desktop,,33.0
A228470,S108,C10,Complete_Course,2025-08-22 11:17:00,Tablet,India,
A100399,S56,C10,Attempt_Quiz,2025-08-21 07:16:00,Desktop,Canada,54.0
A832455,S89,C9,Attempt_Quiz,2025-08-21 04:41:00,Desktop,India,16.0
A310178,S137,C3,Forum_Post,2025-08-24 05:29:00,Mobile,Canada,
A200818,S108,C19,Complete_Course,2025-08-21 01:39:00,Tablet,India,
A243519,S40,C4,Forum_Post,2025-08-22 02:25:00,Mobile,UK,
A519458,S61,C11,Attempt_Quiz,2025-08-21 08:27:00,Desktop,UK,25.0
A594128,S53,C5,Watch_Video,2025-08-23 21:41:00,Tablet,India,26.0
A640630,S85,C11,Login,2025-08-21 22:01:00,Desktop,UK,
A766502,S70,C17,Watch_Video,2025-08-23 16:29:00,Mobile,Canada,41.0
A187761,S137,C20,Attempt_Quiz,2025-08-25 18:50:00,Mobile,USA,29.0
A538830,S5,C3,Complete_Course,2025-08-22 19:19:00,Mobile,India,
A673492,S136,C11,Login,2025-08-26 05:57:00,Tablet,Canada,
A478790,S20,C8,Watch_Video,2025-08-20 21:20:00,Mobile,UK,35.0
A945925,S21,C10,Watch_Video,2025-08-22 02:39:00,Tablet,Canada,53.0
A269654,S134,C10,Complete_Course,2025-08-25 22:39:00,Tablet,UK,
A647781,S138,C6,Login,2025-08-22 20:07:00,Desktop,USA,
A661476,S6,C14,Login,2025-08-24 00:57:00,Desktop,India,
A811359,S76,C8,Complete_Course,2025-08-20 05:10:00,Desktop,UK,
A838695,S116,C13,Login,2025-08-21 20:04:00,Tablet,Australia,
A563684,S85,C8,Attempt_Quiz,2025-08-26 19:58:00,Tablet,UK,31.0
A278944,S60,C7,Watch_Video,2025-08-23 01:09:00,Tablet,Australia,20.0
A833792,S140,C3,Watch_Video,2025-08-25 02:43:00,Desktop,Australia,27.0
A105865,S7,C17,Forum_Post,2025-08-20 05:47:00,Desktop,India,
A182226,S6,C9,Watch_Video,2025-08-21 03:29:00,Mobile,Australia,9.0
A461683,S22,C15,Forum_Post,2025-08-22 00:07:00,Desktop,India,
A796636,S93,C15,Watch_Video,2025-08-22 19:22:00,Desktop,Canada,27.0
A533188,S148,C20,Watch_Video,2025-08-26 21:13:00,Tablet,Canada,12.0
A408620,S87,C17,Attempt_Quiz,2025-08-23 08:05:00,Desktop,Canada,52.0
A706640,S68,C18,Login,2025-08-20 16:14:00,Tablet,Australia,
A662887,S65,C12,Login,2025-08-23 11:39:00,Tablet,USA,
A491419,S20,C14,Attempt_Quiz,2025-08-24 06:34:00,Mobile,India,30.0
A984422,S123,C7,Attempt_Quiz,2025-08-20 11:48:00,Desktop,India,16.0
A459854,S16,C6,Login,2025-08-22 18:33:00,Tablet,Australia,
A280612,S80,C10,Watch_Video,2025-08-23 00:30:00,Mobile,UK,35.0
A357410,S11,C20,Login,2025-08-24 23:22:00,Tablet,UK,
A798789,S23,C13,Forum_Post,2025-08-22 20:04:00,Desktop,USA,
A298681,S35,C8,Forum_Post,2025-08-26 11:25:00,Mobile,USA,
A151023,S27,C4,Complete_Course,2025-08-25 20:20:00,Tablet,Canada,
A250669,S118,C8,Complete_Course,2025-08-24 21:13:00,Desktop,UK,
A756063,S105,C16,Attempt_Quiz,2025-08-21 17:42:00,Mobile,Australia,7.0
A439836,S78,C3,Watch_Video,2025-08-25 14:46:00,Mobile,USA,45.0
A368606,S141,C6,Forum_Post,2025-08-20 07:10:00,Desktop,India,
A683889,S134,C18,Attempt_Quiz,2025-08-26 02:06:00,Desktop,Canada,51.0
A423846,S144,C5,Watch_Video,2025-08-25 21:57:00,Tablet,Australia,50.0
A621987,S43,C11,Attempt_Quiz,2025-08-24 06:31:00,Tablet,UK,27.0
A653264,S43,C10,Complete_Course,2025-08-23 23:14:00,Tablet,UK,
A307700,S38,C9,Forum_Post,2025-08-22 06:24:00,Mobile,USA,
A885201,S107,C14,Attempt_Quiz,2025-08-22 19:11:00,Tablet,Canada,30.0
A772796,S116,C4,Login,2025-08-20 09:16:00,Desktop,Australia,
A951834,S127,C13,Forum_Post,2025-08-25 12:57:00,Desktop,Canada,
A452238,S72,C15,Attempt_Quiz,2025-08-22 17:31:00,Tablet,Canada,59.0
A232323,S52,C10,Attempt_Quiz,2025-08-25 07:31:00,Desktop,UK,6.0
A248440,S35,C8,Attempt_Quiz,2025-08-24 09:10:00,Mobile,Canada,41.0
A296955,S11,C13,Attempt_Quiz,2025-08-23 05:15:00,Mobile,Australia,48.0
A268531,S117,C8,Forum_Post,2025-08-21 02:29:00,Desktop,Canada,
A321089,S91,C10,Forum_Post,2025-08-26 10:27:00,Tablet,Australia,
A437027,S23,C20,Attempt_Quiz,2025-08-26 04:06:00,Mobile,UK,28.0
A159689,S127,C5,Complete_Course,2025-08-21 16:49:00,Tablet,India,
A904174,S40,C17,Attempt_Quiz,2025-08-20 04:32:00,Tablet,Australia,2.0
A819706,S77,C3,Watch_Video,2025-08-26 22:04:00,Mobile,USA,3.0
A586575,S64,C4,Login,2025-08-23 17:40:00,Desktop,Canada,
A364598,S43,C17,Watch_Video,2025-08-20 21:50:00,Desktop,UK,46.0
